"","e.cum","delta_e.cum","e.cum_shift","e.rel","j.NH3","pmid","meas.tech","country","inst","ct","dt","air.temp","wind.2m","rain.rate","tan.app","app.rate","man.dm","man.ph","man.source","t.incorp","app.mthd","incorp"
"2001",6.6575,0.0261999999999993,6.6313,0.151117920780842,0.026653102746693,1478,"bls","CH",207,33.383,0.983000000000004,1,1.1497,0,44.055,26.7,3.77,7.3,1,1000,0,0
"2002",0.39381,0.39381,0,0.00965220588235294,1.18144181441814,1479,"bls","CH",207,0.33333,0.33333,2.2,1.4879,0,40.8,25.5,1.43,7.7,0,1000,0,0
"2003",0.81525,0.42144,0.39381,0.0199816176470588,1.26429471410572,1479,"bls","CH",207,0.66667,0.33334,2.1,1.5781,0,40.8,25.5,1.43,7.7,0,1000,0,0
"2004",1.1005,0.28525,0.81525,0.0269730392156863,0.855758557585576,1479,"bls","CH",207,1,0.33333,2.2,1.2963,0,40.8,25.5,1.43,7.7,0,1000,0,0
"2005",1.5713,0.4708,1.1005,0.0385122549019608,0.9416,1479,"bls","CH",207,1.5,0.5,2.2,1.6682,0,40.8,25.5,1.43,7.7,0,1000,0,0
"2006",2.0717,0.5004,1.5713,0.0507769607843137,0.5004,1479,"bls","CH",207,2.5,1,2.3,1.2399,0,40.8,25.5,1.43,7.7,0,1000,0,0
"2007",2.4981,0.4264,2.0717,0.0612279411764706,0.284266666666667,1479,"bls","CH",207,4,1.5,2.4,1.0032,0,40.8,25.5,1.43,7.7,0,1000,0,0
"2008",2.8948,0.3967,2.4981,0.0709509803921569,0.19835,1479,"bls","CH",207,6,2,2.4,1.161,0,40.8,25.5,1.43,7.7,0,1000,0,0
"2009",3.2975,0.4027,2.8948,0.0808210784313726,0.100675,1479,"bls","CH",207,10,4,2.2,1.1497,0,40.8,25.5,1.43,7.7,0,1000,0,0
"2010",3.5936,0.2961,3.2975,0.088078431372549,0.074025,1479,"bls","CH",207,14,4,1.7,0.82285,0,40.8,25.5,1.43,7.7,0,1000,0,0
"2011",3.9016,0.308,3.5936,0.0956274509803922,0.0385,1479,"bls","CH",207,22,8,1.1,1.409,0,40.8,25.5,1.43,7.7,0,1000,0,0
"2012",3.9726,0.0709999999999997,3.9016,0.0973676470588235,0.0236666666666666,1479,"bls","CH",207,25,3,1.3,1.0596,0,40.8,25.5,1.43,7.7,0,1000,0,0
"2013",4.1059,0.1333,3.9726,0.100634803921569,0.0444333333333334,1479,"bls","CH",207,28,3,1.8,0.90175,0,40.8,25.5,1.43,7.7,0,1000,0,0
"2014",4.2036,0.0976999999999997,4.1059,0.103029411764706,0.0325666666666666,1479,"bls","CH",207,31,3,1.6,1.0596,0,40.8,25.5,1.43,7.7,0,1000,0,0
"2015",4.3724,0.1688,4.2036,0.107166666666667,0.0562666666666667,1479,"bls","CH",207,34,3,1.2,1.1272,0,40.8,25.5,1.43,7.7,0,1000,0,0
"2016",4.5026,0.1302,4.3724,0.110357843137255,0.0325500000000001,1479,"bls","CH",207,38,4,0.8,0.85666,0,40.8,25.5,1.43,7.7,0,1000,0,0
"2017",4.9053,0.4027,4.5026,0.120227941176471,0.0503375,1479,"bls","CH",207,46,8,0.5,1.2737,0,40.8,25.5,1.43,7.7,0,1000,0,0
"2018",4.9951,0.0897999999999994,4.9053,0.122428921568627,0.0503645541222655,1479,"bls","CH",207,47.783,1.783,1,1.7922,0,40.8,25.5,1.43,7.7,0,1000,0,0
"2019",0.2576,0.2576,0,0.00630815946713684,0.772807728077281,1480,"bls","CH",207,0.33333,0.33333,2.2,1.409,0,40.836,24.6,1,7.6,0,1000,0,0
"2020",0.54975,0.29215,0.2576,0.0134623861298854,0.876432471350573,1480,"bls","CH",207,0.66667,0.33334,2.2,1.7584,0,40.836,24.6,1,7.6,0,1000,0,0
"2021",0.85769,0.30794,0.54975,0.0210032814183564,0.923829238292383,1480,"bls","CH",207,1,0.33333,2.3,1.3526,0,40.836,24.6,1,7.6,0,1000,0,0
"2022",1.1419,0.28421,0.85769,0.0279630717993927,0.56842,1480,"bls","CH",207,1.5,0.5,2.3,1.1948,0,40.836,24.6,1,7.6,0,1000,0,0
"2023",1.4884,0.3465,1.1419,0.036448231952199,0.3465,1480,"bls","CH",207,2.5,1,2.3,1.0821,0,40.836,24.6,1,7.6,0,1000,0,0
"2024",2.0539,0.5655,1.4884,0.0502963071799393,0.5655,1480,"bls","CH",207,3.5,1,2.4,0.96938,0,40.836,24.6,1,7.6,0,1000,0,0
"2025",2.3441,0.2902,2.0539,0.0574027818591439,0.1451,1480,"bls","CH",207,5.5,2,2.4,1.0934,0,40.836,24.6,1,7.6,0,1000,0,0
"2026",2.6639,0.3198,2.3441,0.0652341071603487,0.07995,1480,"bls","CH",207,9.5,4,2.2,1.1723,0,40.836,24.6,1,7.6,0,1000,0,0
"2027",2.8178,0.1539,2.6639,0.069002840630816,0.038475,1480,"bls","CH",207,13.5,4,1.7,0.85666,0,40.836,24.6,1,7.6,0,1000,0,0
"2028",2.8889,0.0710999999999999,2.8178,0.0707439514154178,0.00888749999999999,1480,"bls","CH",207,21.5,8,1.1,1.409,0,40.836,24.6,1,7.6,0,1000,0,0
"2029",2.9866,0.0977000000000001,2.8889,0.0731364482319522,0.0325666666666667,1480,"bls","CH",207,24.5,3,1.4,0.98065,0,40.836,24.6,1,7.6,0,1000,0,0
"2030",3.1199,0.1333,2.9866,0.076400724850622,0.0444333333333332,1480,"bls","CH",207,27.5,3,1.9,0.93556,0,40.836,24.6,1,7.6,0,1000,0,0
"2031",3.182,0.0621,3.1199,0.0779214418650211,0.0207,1480,"bls","CH",207,30.5,3,1.6,1.0596,0,40.836,24.6,1,7.6,0,1000,0,0
"2032",3.2176,0.0356000000000001,3.182,0.0787932216671564,0.0118666666666667,1480,"bls","CH",207,33.5,3,1.2,1.1723,0,40.836,24.6,1,7.6,0,1000,0,0
"2033",3.2531,0.0354999999999999,3.2176,0.0796625526496229,0.00887499999999997,1480,"bls","CH",207,37.5,4,0.8,0.81157,0,40.836,24.6,1,7.6,0,1000,0,0
"2034",3.3715,0.1184,3.2531,0.0825619551376237,0.0148,1480,"bls","CH",207,45.5,8,0.5,1.3075,0,40.836,24.6,1,7.6,0,1000,0,0
"2035",3.4593,0.0877999999999997,3.3715,0.0847120188069351,0.041473783656117,1480,"bls","CH",207,47.617,2.117,1.2,1.3075,0,40.836,24.6,1,7.6,0,1000,0,0
"2036",0.68398,0.68398,0,0.0132886479765305,3.73086783396062,1481,"bls","CH",207,0.18333,0.18333,9.3,5.237,0,51.471,30.1,6.47,7.1,1,1000,0,0
"2037",1.595,0.91102,0.68398,0.0309883235219833,5.4660106797864,1481,"bls","CH",207,0.35,0.16667,9.4,5.1141,0,51.471,30.1,6.47,7.1,1,1000,0,0
"2038",2.6856,1.0906,1.595,0.0521769540129393,3.27183271832718,1481,"bls","CH",207,0.68333,0.33333,10,5.0472,0,51.471,30.1,6.47,7.1,1,1000,0,0
"2039",3.8384,1.1528,2.6856,0.0745740319791727,3.45801961784204,1481,"bls","CH",207,1.0167,0.33337,10.5,5.2035,0,51.471,30.1,6.47,7.1,1,1000,0,0
"2040",5.6194,1.781,3.8384,0.109176040877387,3.562,1481,"bls","CH",207,1.5167,0.5,10.6,5.2705,0,51.471,30.1,6.47,7.1,1,1000,0,0
"2041",8.2399,2.6205,5.6194,0.160088205008646,2.6205,1481,"bls","CH",207,2.5167,1,11.3,4.8573,0,51.471,30.1,6.47,7.1,1,1000,0,0
"2042",10.847,2.6071,8.2399,0.210740028365487,1.73806666666667,1481,"bls","CH",207,4.0167,1.5,12.2,4.6005,0,51.471,30.1,6.47,7.1,1,1000,0,0
"2043",12.481,1.634,10.847,0.242486060111519,0.817,1481,"bls","CH",207,6.0167,2,12.8,4.2097,0,51.471,30.1,6.47,7.1,1,1000,0,0
"2044",12.659,0.178000000000001,12.481,0.24594431815974,0.0593333333333336,1481,"bls","CH",207,9.0167,3,10.4,2.3561,0,51.471,30.1,6.47,7.1,1,1000,0,0
"2045",12.683,0.0239999999999991,12.659,0.24641060014377,0.00599955003374725,1481,"bls","CH",207,13.017,4.0003,5.1,0.84864,0,51.471,30.1,6.47,7.1,1,1000,0,0
"2046",12.683,0,12.683,0.24641060014377,0,1481,"bls","CH",207,17.017,4,1.5,0.56948,0,51.471,30.1,6.47,7.1,1,1000,0,0
"2047",12.683,0,12.683,0.24641060014377,0,1481,"bls","CH",207,21.017,4,-0.7,0.26799,0,51.471,30.1,6.47,7.1,1,1000,0,0
"2048",12.807,0.124000000000001,12.683,0.248819723727924,0.0413333333333335,1481,"bls","CH",207,24.017,3,2.7,0.37965,0,51.471,30.1,6.47,7.1,1,1000,0,0
"2049",13.34,0.532999999999999,12.807,0.259175069456587,0.177666666666667,1481,"bls","CH",207,27.017,3,10.2,0.71464,0,51.471,30.1,6.47,7.1,1,1000,0,0
"2050",13.669,0.329000000000001,13.34,0.265567018320996,0.109666666666667,1481,"bls","CH",207,30.017,3,14.1,0.7928,0,51.471,30.1,6.47,7.1,1,1000,0,0
"2051",13.74,0.0709999999999997,13.669,0.266946435857085,0.0236666666666665,1481,"bls","CH",207,33.017,3,12.3,0.87097,0,51.471,30.1,6.47,7.1,1,1000,0,0
"2052",13.74,0,13.74,0.266946435857085,0,1481,"bls","CH",207,37.017,4,5.1,0.29032,0,51.471,30.1,6.47,7.1,1,1000,0,0
"2053",13.74,0,13.74,0.266946435857085,0,1481,"bls","CH",207,41.017,4,2.1,0.29032,0,51.471,30.1,6.47,7.1,1,1000,0,0
"2054",13.74,0,13.74,0.266946435857085,0,1481,"bls","CH",207,45.017,4,0.4,0.29032,0,51.471,30.1,6.47,7.1,1,1000,0,0
"2055",0.65092,0.65092,0,0.0133276003276003,3.55053728249605,1482,"bls","CH",207,0.18333,0.18333,10.3,5.0695,0,48.84,29.6,6.48,7.2,1,1000,0,0
"2056",1.3675,0.71658,0.65092,0.0279995904995905,4.29939401211976,1482,"bls","CH",207,0.35,0.16667,10.5,5.237,0,48.84,29.6,6.48,7.2,1,1000,0,0
"2057",2.6871,1.3196,1.3675,0.0550184275184275,3.95883958839588,1482,"bls","CH",207,0.68333,0.33333,10.5,5.3933,0,48.84,29.6,6.48,7.2,1,1000,0,0
"2058",4.0738,1.3867,2.6871,0.0834111384111384,4.15964243933167,1482,"bls","CH",207,1.0167,0.33337,10.8,5.0025,0,48.84,29.6,6.48,7.2,1,1000,0,0
"2059",5.7305,1.6567,4.0738,0.117332104832105,3.3134,1482,"bls","CH",207,1.5167,0.5,11.3,4.8238,0,48.84,29.6,6.48,7.2,1,1000,0,0
"2060",7.9512,2.2207,5.7305,0.162800982800983,2.2207,1482,"bls","CH",207,2.5167,1,11.7,4.7792,0,48.84,29.6,6.48,7.2,1,1000,0,0
"2061",9.7233,1.7721,7.9512,0.199084766584767,1.1814,1482,"bls","CH",207,4.0167,1.5,12.6,4.4553,0,48.84,29.6,6.48,7.2,1,1000,0,0
"2062",10.819,1.0957,9.7233,0.221519246519247,0.54785,1482,"bls","CH",207,6.0167,2,12.5,3.8189,0,48.84,29.6,6.48,7.2,1,1000,0,0
"2063",10.874,0.0549999999999997,10.819,0.222645372645373,0.0206255156378908,1482,"bls","CH",207,8.6833,2.6666,9.6,2.0099,0,48.84,29.6,6.48,7.2,1,1000,0,0
"2064",11.218,0.343999999999999,10.874,0.22968877968878,0.0860064504837861,1482,"bls","CH",207,12.683,3.9997,5,0.8598,0,48.84,29.6,6.48,7.2,1,1000,0,0
"2065",11.289,0.0709999999999997,11.218,0.231142506142506,0.0177499999999999,1482,"bls","CH",207,16.683,4,1.2,0.54715,0,48.84,29.6,6.48,7.2,1,1000,0,0
"2066",11.312,0.0229999999999997,11.289,0.231613431613432,0.00574999999999992,1482,"bls","CH",207,20.683,4,-0.8,0.25682,0,48.84,29.6,6.48,7.2,1,1000,0,0
"2067",11.463,0.151,11.312,0.23470515970516,0.0503333333333333,1482,"bls","CH",207,23.683,3,3.4,0.41315,0,48.84,29.6,6.48,7.2,1,1000,0,0
"2068",11.916,0.453000000000001,11.463,0.243980343980344,0.151,1482,"bls","CH",207,26.683,3,10.7,0.74814,0,48.84,29.6,6.48,7.2,1,1000,0,0
"2069",12.263,0.347,11.916,0.251085176085176,0.115666666666667,1482,"bls","CH",207,29.683,3,14.3,0.8263,0,48.84,29.6,6.48,7.2,1,1000,0,0
"2070",12.334,0.0709999999999997,12.263,0.252538902538902,0.0236666666666666,1482,"bls","CH",207,32.683,3,11.7,0.78164,0,48.84,29.6,6.48,7.2,1,1000,0,0
"2071",12.369,0.0350000000000001,12.334,0.253255528255528,0.00875000000000004,1482,"bls","CH",207,36.683,4,4.8,0.27916,0,48.84,29.6,6.48,7.2,1,1000,0,0
"2072",12.381,0.0120000000000005,12.369,0.253501228501228,0.00300000000000011,1482,"bls","CH",207,40.683,4,1.9,0.29032,0,48.84,29.6,6.48,7.2,1,1000,0,0
"2073",12.381,0,12.381,0.253501228501228,0,1482,"bls","CH",207,44.683,4,0.3,0.29032,0,48.84,29.6,6.48,7.2,1,1000,0,0
"2074",0.95047,0.95047,0,0.0186989966555184,4.75235,1483,"bls","CH",207,0.2,0.2,10.7,5.371,0,50.83,29.9,5.95,7.1,1,1000,0,0
"2075",1.8644,0.91393,0.95047,0.0366791265000984,5.48347033059339,1483,"bls","CH",207,0.36667,0.16667,10.8,5.0025,0,50.83,29.9,5.95,7.1,1,1000,0,0
"2076",3.8206,1.9562,1.8644,0.0751642730670864,5.86865868658687,1483,"bls","CH",207,0.7,0.33333,11.1,4.9132,0,50.83,29.9,5.95,7.1,1,1000,0,0
"2077",5.2429,1.4223,3.8206,0.103145780051151,4.26732673267326,1483,"bls","CH",207,1.0333,0.3333,11.4,4.7345,0,50.83,29.9,5.95,7.1,1,1000,0,0
"2078",6.9306,1.6877,5.2429,0.136348613023805,3.3754,1483,"bls","CH",207,1.5333,0.5,11.5,4.9802,0,50.83,29.9,5.95,7.1,1,1000,0,0
"2079",7.4295,0.4989,6.9306,0.14616368286445,2.99280143971206,1483,"bls","CH",207,1.7,0.1667,11.8,4.6675,0,50.83,29.9,5.95,7.1,1,1000,0,0
"2080",9.7991,2.3696,7.4295,0.192781821758804,2.58492418457511,1483,"bls","CH",207,2.6167,0.9167,12.3,4.4553,0,50.83,29.9,5.95,7.1,1,1000,0,0
"2081",12.193,2.3939,9.7991,0.239878024788511,1.59593333333333,1483,"bls","CH",207,4.1167,1.5,12.9,4.4218,0,50.83,29.9,5.95,7.1,1,1000,0,0
"2082",13.2,1.007,12.193,0.259689159944914,0.5035,1483,"bls","CH",207,6.1167,2,12.1,3.1936,0,50.83,29.9,5.95,7.1,1,1000,0,0
"2083",13.352,0.152000000000001,13.2,0.262679519968523,0.0651437877683971,1483,"bls","CH",207,8.45,2.3333,8.6,1.6749,0,50.83,29.9,5.95,7.1,1,1000,0,0
"2084",13.754,0.401999999999999,13.352,0.270588235294118,0.1005,1483,"bls","CH",207,12.45,4,4.8,0.8598,0,50.83,29.9,5.95,7.1,1,1000,0,0
"2085",13.979,0.225,13.754,0.275014755065906,0.0562499999999999,1483,"bls","CH",207,16.45,4,0.9,0.52481,0,50.83,29.9,5.95,7.1,1,1000,0,0
"2086",14.098,0.119000000000002,13.979,0.277355892189652,0.0297500000000004,1483,"bls","CH",207,20.45,4,-0.8,0.24566,0,50.83,29.9,5.95,7.1,1,1000,0,0
"2087",14.418,0.319999999999999,14.098,0.283651386976195,0.106666666666666,1483,"bls","CH",207,23.45,3,4.4,0.42432,0,50.83,29.9,5.95,7.1,1,1000,0,0
"2088",14.853,0.435,14.418,0.292209325201653,0.145,1483,"bls","CH",207,26.45,3,11.2,0.80397,0,50.83,29.9,5.95,7.1,1,1000,0,0
"2089",15.208,0.355,14.853,0.299193389730474,0.118333333333333,1483,"bls","CH",207,29.45,3,14.4,0.87097,0,50.83,29.9,5.95,7.1,1,1000,0,0
"2090",15.377,0.169,15.208,0.302518197914617,0.0563333333333334,1483,"bls","CH",207,32.45,3,10.8,0.64764,0,50.83,29.9,5.95,7.1,1,1000,0,0
"2091",15.484,0.106999999999999,15.377,0.304623253983868,0.0267499999999998,1483,"bls","CH",207,36.45,4,4.5,0.31266,0,50.83,29.9,5.95,7.1,1,1000,0,0
"2092",15.484,0,15.484,0.304623253983868,0,1483,"bls","CH",207,40.45,4,1.8,0.29032,0,50.83,29.9,5.95,7.1,1,1000,0,0
"2093",15.484,0,15.484,0.304623253983868,0,1483,"bls","CH",207,44.45,4,0.3,0.26799,0,50.83,29.9,5.95,7.1,1,1000,0,0
"2094",0.49789,0.49789,0,0.0131058173203475,3.31926666666667,1484,"bls","CH",207,0.15,0.15,17.1,0.3721,0,37.99,26.2,4.92,6.6,1,1000,0,0
"2095",1.0279,0.53001,0.49789,0.0270571202948144,3.179996400072,1484,"bls","CH",207,0.31667,0.16667,17.4,0.49614,0,37.99,26.2,4.92,6.6,1,1000,0,0
"2096",1.7721,0.7442,1.0279,0.0466464859173467,2.23262232622326,1484,"bls","CH",207,0.65,0.33333,17.9,0.64272,0,37.99,26.2,4.92,6.6,1,1000,0,0
"2097",2.2379,0.4658,1.7721,0.0589076072650697,1.39741397413974,1484,"bls","CH",207,0.98333,0.33333,18.4,0.58634,0,37.99,26.2,4.92,6.6,1,1000,0,0
"2098",2.7176,0.4797,2.2379,0.0715346143722032,0.959457567454048,1484,"bls","CH",207,1.4833,0.49997,18.9,0.654,0,37.99,26.2,4.92,6.6,1,1000,0,0
"2099",3.1914,0.4738,2.7176,0.084006317451961,0.9476,1484,"bls","CH",207,1.9833,0.5,19.5,0.51869,0,37.99,26.2,4.92,6.6,1,1000,0,0
"2100",4.3225,1.1311,3.1914,0.113779942090024,1.1311,1484,"bls","CH",207,2.9833,1,20.6,0.71038,0,37.99,26.2,4.92,6.6,1,1000,0,0
"2101",6.33,2.0075,4.3225,0.166622795472493,1.00375,1484,"bls","CH",207,4.9833,2,22.2,1.1614,0,37.99,26.2,4.92,6.6,1,1000,0,0
"2102",6.8186,0.4886,6.33,0.179484074756515,0.162866666666667,1484,"bls","CH",207,7.9833,3,23.1,1.0712,0,37.99,26.2,4.92,6.6,1,1000,0,0
"2103",7.1502,0.3316,6.8186,0.188212687549355,0.0829062179663474,1484,"bls","CH",207,11.983,3.9997,19.7,0.49614,0,37.99,26.2,4.92,6.6,1,1000,0,0
"2104",7.2686,0.1184,7.1502,0.191329297183469,0.0296000000000001,1484,"bls","CH",207,15.983,4,14.2,0.34955,0,37.99,26.2,4.92,6.6,1,1000,0,0
"2105",7.3397,0.0710999999999995,7.2686,0.193200842326928,0.0177749999999999,1484,"bls","CH",207,19.983,4,12.3,0.33828,0,37.99,26.2,4.92,6.6,1,1000,0,0
"2106",7.6861,0.3464,7.3397,0.202319031324033,0.115466666666667,1484,"bls","CH",207,22.983,3,16.2,0.45103,0,37.99,26.2,4.92,6.6,1,1000,0,0
"2107",8.5833,0.8972,7.6861,0.225935772571729,0.299066666666667,1484,"bls","CH",207,25.983,3,21.7,0.92462,0,37.99,26.2,4.92,6.6,1,1000,0,0
"2108",9.0985,0.5152,8.5833,0.239497236114767,0.171733333333333,1484,"bls","CH",207,28.983,3,25.6,1.4997,0,37.99,26.2,4.92,6.6,1,1000,0,0
"2109",9.3561,0.2576,9.0985,0.246277967886286,0.0858666666666667,1484,"bls","CH",207,31.983,3,27.6,2.3116,0,37.99,26.2,4.92,6.6,1,1000,0,0
"2110",9.4982,0.142100000000001,9.3561,0.250018425901553,0.0355250000000003,1484,"bls","CH",207,35.983,4,20,2.7175,0,37.99,26.2,4.92,6.6,1,1000,0,0
"2111",9.593,0.0947999999999993,9.4982,0.252513819426165,0.0236999999999998,1484,"bls","CH",207,39.983,4,14.2,1.2742,0,37.99,26.2,4.92,6.6,1,1000,0,0
"2112",9.664,0.0709999999999997,9.593,0.254382732297973,0.0177499999999999,1484,"bls","CH",207,43.983,4,12.8,0.68783,0,37.99,26.2,4.92,6.6,1,1000,0,0
"2113",10.49,0.826000000000001,9.664,0.276125296130561,0.275333333333333,1484,"bls","CH",207,46.983,3,13.2,3.0558,0,37.99,26.2,4.92,6.6,1,1000,0,0
"2114",0.56505,0.56505,0,0.0127885659967409,3.08214694812633,1485,"bls","CH",207,0.18333,0.18333,18.9,0.7087,0,44.184,26.3,5.68,6.9,1,1000,0,0
"2115",1.5589,0.99385,0.56505,0.0352820025348542,5.96298074038519,1485,"bls","CH",207,0.35,0.16667,19.2,0.6637,0,44.184,26.3,5.68,6.9,1,1000,0,0
"2116",3.2339,1.675,1.5589,0.0731916530870904,5.02505025050251,1485,"bls","CH",207,0.68333,0.33333,19.4,0.53996,0,44.184,26.3,5.68,6.9,1,1000,0,0
"2117",4.4755,1.2416,3.2339,0.101292323012855,3.72439031706512,1485,"bls","CH",207,1.0167,0.33337,19.9,0.49496,0,44.184,26.3,5.68,6.9,1,1000,0,0
"2118",6.4223,1.9468,4.4755,0.145353521636792,3.8936,1485,"bls","CH",207,1.5167,0.5,20.5,0.7087,0,44.184,26.3,5.68,6.9,1,1000,0,0
"2119",8.0242,1.6019,6.4223,0.181608727141047,3.2038,1485,"bls","CH",207,2.0167,0.5,21.1,0.89994,0,44.184,26.3,5.68,6.9,1,1000,0,0
"2120",9.8008,1.7766,8.0242,0.221817852616332,1.7766,1485,"bls","CH",207,3.0167,1,21.9,1.2374,0,44.184,26.3,5.68,6.9,1,1000,0,0
"2121",11.471,1.6702,9.8008,0.25961886655803,0.8351,1485,"bls","CH",207,5.0167,2,23,0.96743,0,44.184,26.3,5.68,6.9,1,1000,0,0
"2122",12.554,1.083,11.471,0.28413000181061,0.361,1485,"bls","CH",207,8.0167,3,23,1.0012,0,44.184,26.3,5.68,6.9,1,1000,0,0
"2123",12.791,0.237,12.554,0.289493934455912,0.0592455565832563,1485,"bls","CH",207,12.017,4.0003,17.5,0.39372,0,44.184,26.3,5.68,6.9,1,1000,0,0
"2124",12.862,0.0709999999999997,12.791,0.291100850986783,0.0177499999999999,1485,"bls","CH",207,16.017,4,13.5,0.32623,0,44.184,26.3,5.68,6.9,1,1000,0,0
"2125",12.993,0.131,12.862,0.294065725149375,0.0327500000000001,1485,"bls","CH",207,20.017,4,12.7,0.35997,0,44.184,26.3,5.68,6.9,1,1000,0,0
"2126",13.73,0.737,12.993,0.310745971392359,0.245666666666667,1485,"bls","CH",207,23.017,3,18.6,0.62995,0,44.184,26.3,5.68,6.9,1,1000,0,0
"2127",14.467,0.737,13.73,0.327426217635343,0.245666666666667,1485,"bls","CH",207,26.017,3,23.3,0.87744,0,44.184,26.3,5.68,6.9,1,1000,0,0
"2128",14.84,0.372999999999999,14.467,0.335868187579214,0.124333333333333,1485,"bls","CH",207,29.017,3,26.7,2.0474,0,44.184,26.3,5.68,6.9,1,1000,0,0
"2129",15.036,0.196,14.84,0.340304182509506,0.0653333333333332,1485,"bls","CH",207,32.017,3,26.8,2.1486,0,44.184,26.3,5.68,6.9,1,1000,0,0
"2130",15.166,0.130000000000001,15.036,0.343246424044903,0.0325000000000002,1485,"bls","CH",207,36.017,4,16.8,2.6323,0,44.184,26.3,5.68,6.9,1,1000,0,0
"2131",15.237,0.0709999999999997,15.166,0.344853340575774,0.0177499999999999,1485,"bls","CH",207,40.017,4,13.9,1.1812,0,44.184,26.3,5.68,6.9,1,1000,0,0
"2132",15.296,0.0589999999999993,15.237,0.346188665580301,0.0147499999999998,1485,"bls","CH",207,44.017,4,12.6,0.95618,0,44.184,26.3,5.68,6.9,1,1000,0,0
"2133",15.536,0.24,15.296,0.351620496107188,0.0800000000000001,1485,"bls","CH",207,47.017,3,14,3.7685,0,44.184,26.3,5.68,6.9,1,1000,0,0
"2134",0.20184,0.20184,0,0.00646757241732889,1.21101577968441,1486,"bls","CH",207,0.16667,0.16667,18.2,0.63132,0,31.208,18.8,5.74,6.9,1,1000,0,0
"2135",1.1819,0.98006,0.20184,0.0378716995642143,5.88059522380895,1486,"bls","CH",207,0.33333,0.16666,18.3,0.52985,0,31.208,18.8,5.74,6.9,1,1000,0,0
"2136",2.5617,1.3798,1.1819,0.0820847218661882,4.13931721365573,1486,"bls","CH",207,0.66667,0.33334,18.7,0.60877,0,31.208,18.8,5.74,6.9,1,1000,0,0
"2137",3.4934,0.9317,2.5617,0.11193924634709,2.79512795127951,1486,"bls","CH",207,1,0.33333,19.2,0.54113,0,31.208,18.8,5.74,6.9,1,1000,0,0
"2138",4.7637,1.2703,3.4934,0.152643552935145,2.5406,1486,"bls","CH",207,1.5,0.5,19.6,0.52985,0,31.208,18.8,5.74,6.9,1,1000,0,0
"2139",5.7053,0.9416,4.7637,0.182815303768265,1.8832,1486,"bls","CH",207,2,0.5,20.3,0.74405,0,31.208,18.8,5.74,6.9,1,1000,0,0
"2140",7.242,1.5367,5.7053,0.232055883106896,1.5367,1486,"bls","CH",207,3,1,21.2,1.1837,0,31.208,18.8,5.74,6.9,1,1000,0,0
"2141",9.0837,1.8417,7.242,0.291069597539093,0.92085,1486,"bls","CH",207,5,2,22.7,1.0146,0,31.208,18.8,5.74,6.9,1,1000,0,0
"2142",9.9631,0.8794,9.0837,0.319248269674442,0.293133333333333,1486,"bls","CH",207,8,3,23.1,1.0033,0,31.208,18.8,5.74,6.9,1,1000,0,0
"2143",10.176,0.212899999999999,9.9631,0.32607023840041,0.0532249999999999,1486,"bls","CH",207,12,4,18.6,0.45094,0,31.208,18.8,5.74,6.9,1,1000,0,0
"2144",10.271,0.0950000000000006,10.176,0.329114329659062,0.0237500000000002,1486,"bls","CH",207,16,4,13.8,0.32693,0,31.208,18.8,5.74,6.9,1,1000,0,0
"2145",10.342,0.0709999999999997,10.271,0.33138938733658,0.0177499999999999,1486,"bls","CH",207,20,4,12.4,0.3382,0,31.208,18.8,5.74,6.9,1,1000,0,0
"2146",10.76,0.417999999999999,10.342,0.344783388874648,0.139333333333333,1486,"bls","CH",207,23,3,17.4,0.62004,0,31.208,18.8,5.74,6.9,1,1000,0,0
"2147",11.328,0.568,10.76,0.362983850294796,0.189333333333333,1486,"bls","CH",207,26,3,22.5,0.86806,0,31.208,18.8,5.74,6.9,1,1000,0,0
"2148",11.675,0.347000000000001,11.328,0.374102794155345,0.115666666666667,1486,"bls","CH",207,29,3,26.2,1.7812,0,31.208,18.8,5.74,6.9,1,1000,0,0
"2149",11.87,0.194999999999999,11.675,0.380351192002051,0.0649999999999995,1486,"bls","CH",207,32,3,27.3,2.2885,0,31.208,18.8,5.74,6.9,1,1000,0,0
"2150",12.024,0.154,11.87,0.385285824147654,0.0385,1486,"bls","CH",207,36,4,18.3,2.5816,0,31.208,18.8,5.74,6.9,1,1000,0,0
"2151",12.166,0.142000000000001,12.024,0.389835939502692,0.0355000000000003,1486,"bls","CH",207,40,4,14.1,1.195,0,31.208,18.8,5.74,6.9,1,1000,0,0
"2152",12.225,0.0589999999999993,12.166,0.391726480389644,0.0147499999999998,1486,"bls","CH",207,44,4,12.7,0.86806,0,31.208,18.8,5.74,6.9,1,1000,0,0
"2153",12.465,0.24,12.225,0.399416816200974,0.0800000000000001,1486,"bls","CH",207,47,3,13.6,3.5511,0,31.208,18.8,5.74,6.9,1,1000,0,0
"2154",3.6362,3.6362,0,0.0745703621672614,10.9087090870909,1487,"bls","CH",207,0.33333,0.33333,24.7,3.2271,0,48.762,25.8,6.69,7.1,1,1000,0,0
"2155",6.6994,3.0632,3.6362,0.137389770723104,9.18941621167577,1487,"bls","CH",207,0.66667,0.33334,25.1,3.4839,0,48.762,25.8,6.69,7.1,1,1000,0,0
"2156",8.6375,1.9381,6.6994,0.177135884500226,5.81435814358143,1487,"bls","CH",207,1,0.33333,25.2,3.5732,0,48.762,25.8,6.69,7.1,1,1000,0,0
