"","scenario","pmid","strategy","group_temp","group_wind","group_rain","ct","tan.app","app.rate","man.dm","man.ph","man.source","t.incorp","app.mthd","incorp","air_temp_1","air_temp_2","air_temp_3","air_temp_4","air_temp_5","air_temp_6","wind.2m_1","wind.2m_2","wind.2m_3","wind.2m_4","wind.2m_5","wind.2m_6","rain.rate_1","rain.rate_2","rain.rate_3","rain.rate_4","rain.rate_5","rain.rate_6"
"252",42,252,"Closed slot",1,2,1,72,80.3,18.7,3.8,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"253",43,253,"Incorporation",1,2,1,72,80.3,18.7,8.2,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"254",43,254,"Broadcast",1,2,1,72,80.3,18.7,8.2,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"255",43,255,"Trailing hose",1,2,1,72,80.3,18.7,8.2,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"256",43,256,"Trailing shoe",1,2,1,72,80.3,18.7,8.2,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"257",43,257,"Open slot",1,2,1,72,80.3,18.7,8.2,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"258",43,258,"Closed slot",1,2,1,72,80.3,18.7,8.2,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"259",44,259,"Incorporation",1,2,1,72,80.3,18.7,8.2,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"260",44,260,"Broadcast",1,2,1,72,80.3,18.7,8.2,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"261",44,261,"Trailing hose",1,2,1,72,80.3,18.7,8.2,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"262",44,262,"Trailing shoe",1,2,1,72,80.3,18.7,8.2,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"263",44,263,"Open slot",1,2,1,72,80.3,18.7,8.2,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"264",44,264,"Closed slot",1,2,1,72,80.3,18.7,8.2,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"265",45,265,"Incorporation",1,2,1,72,80.3,36.7,3.8,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"266",45,266,"Broadcast",1,2,1,72,80.3,36.7,3.8,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"267",45,267,"Trailing hose",1,2,1,72,80.3,36.7,3.8,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"268",45,268,"Trailing shoe",1,2,1,72,80.3,36.7,3.8,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"269",45,269,"Open slot",1,2,1,72,80.3,36.7,3.8,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"270",45,270,"Closed slot",1,2,1,72,80.3,36.7,3.8,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"271",46,271,"Incorporation",1,2,1,72,80.3,36.7,3.8,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"272",46,272,"Broadcast",1,2,1,72,80.3,36.7,3.8,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"273",46,273,"Trailing hose",1,2,1,72,80.3,36.7,3.8,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"274",46,274,"Trailing shoe",1,2,1,72,80.3,36.7,3.8,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"275",46,275,"Open slot",1,2,1,72,80.3,36.7,3.8,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"276",46,276,"Closed slot",1,2,1,72,80.3,36.7,3.8,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"277",47,277,"Incorporation",1,2,1,72,80.3,36.7,8.2,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"278",47,278,"Broadcast",1,2,1,72,80.3,36.7,8.2,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"279",47,279,"Trailing hose",1,2,1,72,80.3,36.7,8.2,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"280",47,280,"Trailing shoe",1,2,1,72,80.3,36.7,8.2,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"281",47,281,"Open slot",1,2,1,72,80.3,36.7,8.2,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"282",47,282,"Closed slot",1,2,1,72,80.3,36.7,8.2,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"283",48,283,"Incorporation",1,2,1,72,80.3,36.7,8.2,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"284",48,284,"Broadcast",1,2,1,72,80.3,36.7,8.2,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"285",48,285,"Trailing hose",1,2,1,72,80.3,36.7,8.2,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"286",48,286,"Trailing shoe",1,2,1,72,80.3,36.7,8.2,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"287",48,287,"Open slot",1,2,1,72,80.3,36.7,8.2,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"288",48,288,"Closed slot",1,2,1,72,80.3,36.7,8.2,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"289",49,289,"Incorporation",1,2,2,72,36.7,18.7,3.8,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"290",49,290,"Broadcast",1,2,2,72,36.7,18.7,3.8,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"291",49,291,"Trailing hose",1,2,2,72,36.7,18.7,3.8,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"292",49,292,"Trailing shoe",1,2,2,72,36.7,18.7,3.8,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"293",49,293,"Open slot",1,2,2,72,36.7,18.7,3.8,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"294",49,294,"Closed slot",1,2,2,72,36.7,18.7,3.8,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"295",50,295,"Incorporation",1,2,2,72,36.7,18.7,3.8,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"296",50,296,"Broadcast",1,2,2,72,36.7,18.7,3.8,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"297",50,297,"Trailing hose",1,2,2,72,36.7,18.7,3.8,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"298",50,298,"Trailing shoe",1,2,2,72,36.7,18.7,3.8,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"299",50,299,"Open slot",1,2,2,72,36.7,18.7,3.8,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"300",50,300,"Closed slot",1,2,2,72,36.7,18.7,3.8,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"301",51,301,"Incorporation",1,2,2,72,36.7,18.7,8.2,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"302",51,302,"Broadcast",1,2,2,72,36.7,18.7,8.2,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"303",51,303,"Trailing hose",1,2,2,72,36.7,18.7,8.2,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"304",51,304,"Trailing shoe",1,2,2,72,36.7,18.7,8.2,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"305",51,305,"Open slot",1,2,2,72,36.7,18.7,8.2,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"306",51,306,"Closed slot",1,2,2,72,36.7,18.7,8.2,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"307",52,307,"Incorporation",1,2,2,72,36.7,18.7,8.2,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"308",52,308,"Broadcast",1,2,2,72,36.7,18.7,8.2,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"309",52,309,"Trailing hose",1,2,2,72,36.7,18.7,8.2,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"310",52,310,"Trailing shoe",1,2,2,72,36.7,18.7,8.2,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"311",52,311,"Open slot",1,2,2,72,36.7,18.7,8.2,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"312",52,312,"Closed slot",1,2,2,72,36.7,18.7,8.2,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"313",53,313,"Incorporation",1,2,2,72,36.7,36.7,3.8,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"314",53,314,"Broadcast",1,2,2,72,36.7,36.7,3.8,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"315",53,315,"Trailing hose",1,2,2,72,36.7,36.7,3.8,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"316",53,316,"Trailing shoe",1,2,2,72,36.7,36.7,3.8,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"317",53,317,"Open slot",1,2,2,72,36.7,36.7,3.8,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"318",53,318,"Closed slot",1,2,2,72,36.7,36.7,3.8,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"319",54,319,"Incorporation",1,2,2,72,36.7,36.7,3.8,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"320",54,320,"Broadcast",1,2,2,72,36.7,36.7,3.8,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"321",54,321,"Trailing hose",1,2,2,72,36.7,36.7,3.8,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"322",54,322,"Trailing shoe",1,2,2,72,36.7,36.7,3.8,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"323",54,323,"Open slot",1,2,2,72,36.7,36.7,3.8,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"324",54,324,"Closed slot",1,2,2,72,36.7,36.7,3.8,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"325",55,325,"Incorporation",1,2,2,72,36.7,36.7,8.2,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"326",55,326,"Broadcast",1,2,2,72,36.7,36.7,8.2,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"327",55,327,"Trailing hose",1,2,2,72,36.7,36.7,8.2,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"328",55,328,"Trailing shoe",1,2,2,72,36.7,36.7,8.2,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"329",55,329,"Open slot",1,2,2,72,36.7,36.7,8.2,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"330",55,330,"Closed slot",1,2,2,72,36.7,36.7,8.2,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"331",56,331,"Incorporation",1,2,2,72,36.7,36.7,8.2,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"332",56,332,"Broadcast",1,2,2,72,36.7,36.7,8.2,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"333",56,333,"Trailing hose",1,2,2,72,36.7,36.7,8.2,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"334",56,334,"Trailing shoe",1,2,2,72,36.7,36.7,8.2,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"335",56,335,"Open slot",1,2,2,72,36.7,36.7,8.2,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"336",56,336,"Closed slot",1,2,2,72,36.7,36.7,8.2,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"337",57,337,"Incorporation",1,2,2,72,80.3,18.7,3.8,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"338",57,338,"Broadcast",1,2,2,72,80.3,18.7,3.8,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"339",57,339,"Trailing hose",1,2,2,72,80.3,18.7,3.8,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"340",57,340,"Trailing shoe",1,2,2,72,80.3,18.7,3.8,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"341",57,341,"Open slot",1,2,2,72,80.3,18.7,3.8,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"342",57,342,"Closed slot",1,2,2,72,80.3,18.7,3.8,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"343",58,343,"Incorporation",1,2,2,72,80.3,18.7,3.8,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"344",58,344,"Broadcast",1,2,2,72,80.3,18.7,3.8,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"345",58,345,"Trailing hose",1,2,2,72,80.3,18.7,3.8,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"346",58,346,"Trailing shoe",1,2,2,72,80.3,18.7,3.8,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"347",58,347,"Open slot",1,2,2,72,80.3,18.7,3.8,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"348",58,348,"Closed slot",1,2,2,72,80.3,18.7,3.8,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"349",59,349,"Incorporation",1,2,2,72,80.3,18.7,8.2,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"350",59,350,"Broadcast",1,2,2,72,80.3,18.7,8.2,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"351",59,351,"Trailing hose",1,2,2,72,80.3,18.7,8.2,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"352",59,352,"Trailing shoe",1,2,2,72,80.3,18.7,8.2,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"353",59,353,"Open slot",1,2,2,72,80.3,18.7,8.2,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"354",59,354,"Closed slot",1,2,2,72,80.3,18.7,8.2,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"355",60,355,"Incorporation",1,2,2,72,80.3,18.7,8.2,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"356",60,356,"Broadcast",1,2,2,72,80.3,18.7,8.2,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"357",60,357,"Trailing hose",1,2,2,72,80.3,18.7,8.2,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"358",60,358,"Trailing shoe",1,2,2,72,80.3,18.7,8.2,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"359",60,359,"Open slot",1,2,2,72,80.3,18.7,8.2,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"360",60,360,"Closed slot",1,2,2,72,80.3,18.7,8.2,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"361",61,361,"Incorporation",1,2,2,72,80.3,36.7,3.8,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"362",61,362,"Broadcast",1,2,2,72,80.3,36.7,3.8,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"363",61,363,"Trailing hose",1,2,2,72,80.3,36.7,3.8,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"364",61,364,"Trailing shoe",1,2,2,72,80.3,36.7,3.8,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"365",61,365,"Open slot",1,2,2,72,80.3,36.7,3.8,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"366",61,366,"Closed slot",1,2,2,72,80.3,36.7,3.8,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"367",62,367,"Incorporation",1,2,2,72,80.3,36.7,3.8,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"368",62,368,"Broadcast",1,2,2,72,80.3,36.7,3.8,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"369",62,369,"Trailing hose",1,2,2,72,80.3,36.7,3.8,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"370",62,370,"Trailing shoe",1,2,2,72,80.3,36.7,3.8,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"371",62,371,"Open slot",1,2,2,72,80.3,36.7,3.8,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"372",62,372,"Closed slot",1,2,2,72,80.3,36.7,3.8,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"373",63,373,"Incorporation",1,2,2,72,80.3,36.7,8.2,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
"374",63,374,"Broadcast",1,2,2,72,80.3,36.7,8.2,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0.3,0.2,0.3,0.4,0.3,0.1
